[2.30035126e-01 9.18679714e-01 5.13163521e-08],[ 0.29271153  0.91284466 -0.04260621],[ 0.35517222  0.85186106 -0.05667198],[ 0.3993369   0.79087192 -0.06801415],[ 0.43688613  0.75311631 -0.07810145],[ 0.33221012  0.70825565 -0.01711931],[ 0.35831413  0.61922812 -0.03440333],[ 0.36704326  0.56042778 -0.04804893],[ 0.37343448  0.51304388 -0.05853048],[ 0.28720307  0.6908263  -0.01061491],[ 0.28753534  0.60218346 -0.05567842],[ 0.25858492  0.63506013 -0.08383975],[ 0.23827639  0.68428564 -0.0911088 ],[ 0.24165456  0.68494034 -0.00854341],[ 0.23670244  0.60574067 -0.04844018],[ 0.21796177  0.62907028 -0.06926043],[ 0.20776683  0.66498256 -0.07204514],[ 0.20027485  0.69280428 -0.00943467],[ 0.19088688  0.61894232 -0.03260594],[ 0.17711273  0.57610309 -0.04698061],[ 0.16864741  0.5418936  -0.05293956]
[2.28645563e-01 9.22177672e-01 5.30725011e-08],[ 0.29205942  0.91663563 -0.04196217],[ 0.35549349  0.85605651 -0.05623499],[ 0.39895988  0.79513294 -0.06797001],[ 0.43515748  0.75615287 -0.0785061 ],[ 0.33175972  0.71085334 -0.01748576],[ 0.35610273  0.6191501  -0.03510617],[ 0.36471784  0.55985177 -0.04919092],[ 0.37173599  0.5116328  -0.05994467],[ 0.2857407   0.69472998 -0.01196034],[ 0.28640205  0.60597378 -0.05695187],[ 0.25948367  0.63912642 -0.0857507 ],[ 0.24066305  0.68777347 -0.09373983],[ 0.24004959  0.69007778 -0.01074285],[ 0.23457606  0.60946858 -0.05041599],[ 0.21787831  0.63345897 -0.07126854],[ 0.20925914  0.67014927 -0.07437386],[ 0.19900604  0.69909614 -0.01246962],[ 0.1888082   0.6227746  -0.03491759],[ 0.177118    0.5785082  -0.04878918],[ 0.17140663  0.54347503 -0.05470964]
[2.31458992e-01 9.22184527e-01 2.72762346e-08],[ 0.29442421  0.91684407 -0.04215077],[ 0.35842437  0.85523623 -0.05663263],[ 0.40114468  0.79446286 -0.06880366],[ 0.43870562  0.7550934  -0.08004022],[ 0.33332592  0.70942587 -0.01957811],[ 0.35732478  0.61721069 -0.03811874],[ 0.36573154  0.55774343 -0.05275857],[ 0.37218496  0.50920129 -0.06405803],[ 0.28723168  0.69337457 -0.01428367],[ 0.28572175  0.60664117 -0.06050858],[ 0.25884318  0.64337319 -0.09014048],[ 0.2410448   0.69211376 -0.09911332],[ 0.24149601  0.68938184 -0.01315905],[ 0.23521954  0.60791343 -0.05489478],[ 0.21832269  0.63599932 -0.07652749],[ 0.21024619  0.6765179  -0.08005134],[ 0.20013669  0.69966543 -0.01485868],[ 0.19041438  0.62327349 -0.03969391],[ 0.17734498  0.57856619 -0.05494564],[ 0.16968437  0.54292059 -0.06170886]
[2.28413552e-01 9.19978023e-01 3.02410363e-08],[ 0.29199842  0.91010725 -0.04123259],[ 0.35501954  0.85265315 -0.05620312],[ 0.40000659  0.793724   -0.06938305],[ 0.43824828  0.75300831 -0.08131345],[ 0.33403111  0.7104972  -0.01713231],[ 0.35748354  0.61892617 -0.03569128],[ 0.36621404  0.55929214 -0.05005097],[ 0.37213305  0.51001132 -0.06063844],[ 0.28786141  0.69123465 -0.01196344],[ 0.28518525  0.61264837 -0.05780628],[ 0.2575224   0.65248626 -0.08516552],[ 0.23785891  0.70149165 -0.09218317],[ 0.24127243  0.68454957 -0.01126118],[ 0.23454845  0.60985291 -0.05239783],[ 0.2188651   0.64547235 -0.06970691],[ 0.21145192  0.68916345 -0.06977744],[ 0.19910254  0.69143116 -0.01358707],[ 0.18828727  0.61661649 -0.03621242],[ 0.17622167  0.57609349 -0.04735219],[ 0.16987389  0.54276806 -0.05077718]
[2.27927357e-01 9.17840362e-01 1.43236152e-08],[ 0.29195413  0.9130882  -0.0396121 ],[ 0.35638762  0.853293   -0.05218541],[ 0.39996755  0.79085082 -0.06300354],[ 0.43712753  0.75088888 -0.07264869],[ 0.33423156  0.70801979 -0.01342673],[ 0.35765862  0.61731625 -0.02963599],[ 0.36653808  0.55736721 -0.04279937],[ 0.37225851  0.50849319 -0.05300117],[ 0.28829053  0.69069815 -0.00833241],[ 0.28612545  0.61364871 -0.05289266],[ 0.26036668  0.65443629 -0.08038883],[ 0.24177805  0.70395333 -0.08768111],[ 0.24238828  0.68520224 -0.00738453],[ 0.23690934  0.60651189 -0.04778792],[ 0.22094102  0.64185959 -0.06492596],[ 0.21255316  0.68575859 -0.06510198],[ 0.20049438  0.69309866 -0.00926677],[ 0.18924928  0.61691898 -0.03230155],[ 0.17864096  0.57346356 -0.04396021],[ 0.17452121  0.53604746 -0.04778333]
[ 2.28687987e-01  9.19562757e-01 -9.86965176e-09],[ 0.29368353  0.91395611 -0.04097382],[ 0.357265    0.85115504 -0.05340388],[ 0.40158516  0.78832144 -0.06349755],[ 0.43970013  0.75052214 -0.07206292],[ 0.3344278   0.70828873 -0.01397944],[ 0.3584283   0.61789834 -0.02955315],[ 0.36658043  0.55879712 -0.041566  ],[ 0.37271664  0.50991184 -0.05133787],[ 0.28858173  0.69072324 -0.00800122],[ 0.28523338  0.60969347 -0.05240776],[ 0.25795338  0.65471309 -0.07817464],[ 0.24064331  0.70711434 -0.0840636 ],[ 0.24268094  0.68636304 -0.00645855],[ 0.236269    0.60799205 -0.04795615],[ 0.21957937  0.64544117 -0.06476653],[ 0.2116051   0.68957233 -0.06430304],[ 0.20143208  0.69526243 -0.00778877],[ 0.19078737  0.62051708 -0.03250771],[ 0.17934039  0.57744336 -0.04536198],[ 0.17431092  0.5401659  -0.04990424]
[ 2.30715096e-01  9.17630911e-01 -4.64931249e-09],[ 0.29372349  0.90951353 -0.03912953],[ 0.35603407  0.84862018 -0.05203645],[ 0.40106791  0.78909671 -0.06319839],[ 0.43910843  0.75107747 -0.07308473],[ 0.33444256  0.70647931 -0.01485243],[ 0.3597022   0.61823487 -0.03131127],[ 0.36844558  0.56011909 -0.0437607 ],[ 0.37449828  0.51160514 -0.05340985],[ 0.28851905  0.68813717 -0.01019052],[ 0.28506443  0.61315423 -0.05430854],[ 0.25721902  0.65842646 -0.07935779],[ 0.23806983  0.70943081 -0.08497205],[ 0.24236634  0.68340731 -0.00971978],[ 0.23569374  0.60683107 -0.04946181],[ 0.22015291  0.64525747 -0.06420474],[ 0.21263078  0.69026852 -0.062925  ],[ 0.20036553  0.69262314 -0.0121422 ],[ 0.18906535  0.61806101 -0.0344904 ],[ 0.17843553  0.57564044 -0.04476494],[ 0.17431128  0.53881705 -0.04771037]
[2.30624735e-01 9.21056390e-01 6.79895695e-09],[ 0.29333121  0.91400379 -0.04124279],[ 0.35592148  0.85297596 -0.05535402],[ 0.40004438  0.79174489 -0.06735238],[ 0.43841702  0.75253356 -0.07776477],[ 0.334791    0.70727682 -0.01463502],[ 0.35838741  0.61816788 -0.03081909],[ 0.36716866  0.55989283 -0.04337729],[ 0.37344682  0.51196659 -0.05313186],[ 0.28900099  0.69069713 -0.00896552],[ 0.28544664  0.61455327 -0.05327587],[ 0.25760478  0.66108716 -0.07859951],[ 0.23943922  0.71290684 -0.0840318 ],[ 0.24340254  0.68670535 -0.00776784],[ 0.23832276  0.6104117  -0.04796688],[ 0.22181413  0.64875013 -0.06310151],[ 0.21363002  0.69315457 -0.0616469 ],[ 0.20255667  0.69635671 -0.00963621],[ 0.19125706  0.62120771 -0.03231425],[ 0.18050167  0.57831466 -0.04295851],[ 0.17658408  0.54037368 -0.04590272]
[ 2.30016798e-01  9.21269834e-01 -4.20047863e-09],[ 0.29415134  0.91461974 -0.03946175],[ 0.35746491  0.8525334  -0.05243059],[ 0.40234131  0.79105878 -0.06374305],[ 0.44005713  0.75188416 -0.07361863],[ 0.33528322  0.70746392 -0.01304602],[ 0.35788986  0.61731821 -0.02857907],[ 0.36646748  0.55898452 -0.0405456 ],[ 0.37238467  0.51135284 -0.05002295],[ 0.28964815  0.69030994 -0.00805638],[ 0.28538418  0.61636961 -0.05168069],[ 0.25810984  0.66355157 -0.0765606 ],[ 0.23994128  0.71500438 -0.08201835],[ 0.24401486  0.68584734 -0.00742045],[ 0.23862642  0.60865778 -0.04691657],[ 0.22165564  0.64724171 -0.06153807],[ 0.21260118  0.69164211 -0.06011454],[ 0.20255317  0.69513017 -0.00973455],[ 0.19063111  0.62101364 -0.03225633],[ 0.17892092  0.57941055 -0.04270506],[ 0.17382917  0.54241931 -0.04561018]
[ 2.29406700e-01  9.18321848e-01 -1.88816927e-08],[ 0.29362062  0.90991032 -0.03750504],[ 0.35605526  0.84804845 -0.04955123],[ 0.40071046  0.78773183 -0.06030997],[ 0.43897858  0.75031382 -0.06959969],[ 0.33544326  0.70618653 -0.01172321],[ 0.3588019   0.61707765 -0.02695158],[ 0.36682355  0.5596242  -0.03823219],[ 0.37268096  0.51163065 -0.04713248],[ 0.28940201  0.68773234 -0.00754191],[ 0.28611955  0.61718714 -0.05137924],[ 0.25918534  0.66569531 -0.07597278],[ 0.24079147  0.71735102 -0.08101147],[ 0.2431124   0.68256104 -0.00749   ],[ 0.23730394  0.60975081 -0.04757202],[ 0.22109628  0.65134865 -0.06179348],[ 0.21261762  0.6972003  -0.0596724 ],[ 0.20085691  0.69101852 -0.01016243],[ 0.18920104  0.61725062 -0.03265781],[ 0.17863297  0.57602465 -0.04254278],[ 0.17464234  0.53917038 -0.04484858]
